Knot;Braid length;HOMFLY homology;Elapsed time;Bigint
9_29;9;t^4q^{-2}a^{-2} + t^3a^{-2} + 2t^3q^{-4} + t^2q^2a^{-2} + 3t^2q^{-2} + t^2q^{-6}a^2 + 5t + 2tq^{-4}a^2 + 3q^2 + 6q^{-2}a^2 + 2t^{-1}q^4 + 5t^{-1}a^2 + t^{-1}q^{-4}a^4 + 6t^{-2}q^2a^2 + 2t^{-2}q^{-2}a^4 + 2t^{-3}q^4a^2 + 4t^{-3}a^4 + t^{-4}q^6a^2 + 2t^{-4}q^2a^4 + t^{-5}q^4a^4;0:00.48;False
9_30;9;t^5q^{-2}a^{-4} + t^4a^{-4} + 2t^4q^{-4}a^{-2} + t^3q^2a^{-4} + 3t^3q^{-2}a^{-2} + t^3q^{-6} + 6t^2a^{-2} + 2t^2q^{-4} + 3tq^2a^{-2} + 6tq^{-2} + 2q^4a^{-2} + 6 + q^{-4}a^2 + 6t^{-1}q^2 + 2t^{-1}q^{-2}a^2 + 2t^{-2}q^4 + 4t^{-2}a^2 + t^{-3}q^6 + 2t^{-3}q^2a^2 + t^{-4}q^4a^2;0:00.42;False
9_31;9;t^6q^{-2}a^{-6} + 2t^5a^{-6} + 2t^5q^{-4}a^{-4} + t^4q^2a^{-6} + 4t^4q^{-2}a^{-4} + t^4q^{-6}a^{-2} + 6t^3a^{-4} + 2t^3q^{-4}a^{-2} + 4t^2q^2a^{-4} + 6t^2q^{-2}a^{-2} + 2tq^4a^{-4} + 6ta^{-2} + tq^{-4} + 6q^2a^{-2} + 2q^{-2} + 2t^{-1}q^4a^{-2} + 3t^{-1} + t^{-2}q^6a^{-2} + 2t^{-2}q^2 + t^{-3}q^4;0:00.32;False
9_32;9;t^6q^{-2}a^{-6} + t^5a^{-6} + 2t^5q^{-4}a^{-4} + t^4q^2a^{-6} + 4t^4q^{-2}a^{-4} + t^4q^{-6}a^{-2} + 6t^3a^{-4} + 3t^3q^{-4}a^{-2} + 4t^2q^2a^{-4} + 6t^2q^{-2}a^{-2} + 2tq^4a^{-4} + 7ta^{-2} + tq^{-4} + 6q^2a^{-2} + 3q^{-2} + 3t^{-1}q^4a^{-2} + 3t^{-1} + t^{-2}q^6a^{-2} + 3t^{-2}q^2 + t^{-3}q^4;0:00.35;False
9_33;9;t^5q^{-2}a^{-4} + t^4a^{-4} + 2t^4q^{-4}a^{-2} + t^3q^2a^{-4} + 4t^3q^{-2}a^{-2} + t^3q^{-6} + 6t^2a^{-2} + 3t^2q^{-4} + 4tq^2a^{-2} + 6tq^{-2} + 2q^4a^{-2} + 8 + q^{-4}a^2 + 6t^{-1}q^2 + 3t^{-1}q^{-2}a^2 + 3t^{-2}q^4 + 4t^{-2}a^2 + t^{-3}q^6 + 3t^{-3}q^2a^2 + t^{-4}q^4a^2;0:00.43;False
9_34;9;t^5q^{-2}a^{-4} + 2t^4a^{-4} + 2t^4q^{-4}a^{-2} + t^3q^2a^{-4} + 5t^3q^{-2}a^{-2} + t^3q^{-6} + 7t^2a^{-2} + 3t^2q^{-4} + 5tq^2a^{-2} + 7tq^{-2} + 2q^4a^{-2} + 9 + q^{-4}a^2 + 7t^{-1}q^2 + 3t^{-1}q^{-2}a^2 + 3t^{-2}q^4 + 5t^{-2}a^2 + t^{-3}q^6 + 3t^{-3}q^2a^2 + t^{-4}q^4a^2;0:00.41;False
9_35;14;q^{-2}a^2 + 2t^{-1}a^2 + t^{-2}q^2a^2 + 2t^{-2}q^{-2}a^4 + 4t^{-3}a^4 + 2t^{-4}q^2a^4 + 3t^{-4}q^{-2}a^6 + 3t^{-5}a^6 + 3t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + 3t^{-7}a^8 + t^{-8}q^2a^8 + t^{-9}a^{10};2:17.18;False
9_36;9;t^7q^{-2}a^{-8} + 2t^6q^{-4}a^{-6} + t^5q^2a^{-8} + 2t^5q^{-2}a^{-6} + t^5q^{-6}a^{-4} + 4t^4a^{-6} + 2t^4q^{-4}a^{-4} + 2t^3q^2a^{-6} + 4t^3q^{-2}a^{-4} + 2t^2q^4a^{-6} + 3t^2a^{-4} + t^2q^{-4}a^{-2} + 4tq^2a^{-4} + tq^{-2}a^{-2} + 2q^4a^{-4} + 2a^{-2} + t^{-1}q^6a^{-4} + t^{-1}q^2a^{-2} + t^{-2}q^4a^{-2};0:00.29;False
9_37;12;t^4a^{-4} + 2t^3q^{-2}a^{-2} + 4t^2a^{-2} + t^2q^{-4} + 2tq^2a^{-2} + 5tq^{-2} + 6 + q^{-4}a^2 + 5t^{-1}q^2 + 3t^{-1}q^{-2}a^2 + t^{-2}q^4 + 6t^{-2}a^2 + 3t^{-3}q^2a^2 + t^{-3}q^{-2}a^4 + t^{-4}q^4a^2 + 2t^{-4}a^4 + t^{-5}q^2a^4;0:18.03;False
9_38;11;q^{-4}a^4 + 3t^{-1}q^{-2}a^4 + 4t^{-2}a^4 + 3t^{-2}q^{-4}a^6 + 3t^{-3}q^2a^4 + 5t^{-3}q^{-2}a^6 + t^{-4}q^4a^4 + 8t^{-4}a^6 + t^{-4}q^{-4}a^8 + 5t^{-5}q^2a^6 + 5t^{-5}q^{-2}a^8 + 3t^{-6}q^4a^6 + 5t^{-6}a^8 + 5t^{-7}q^2a^8 + t^{-7}q^{-2}a^{10} + t^{-8}q^4a^8 + 2t^{-8}a^{10} + t^{-9}q^2a^{10};0:01.84;False
9_39;12;t^2q^{-2} + 2t + tq^{-4}a^2 + q^2 + 5q^{-2}a^2 + 6t^{-1}a^2 + 2t^{-1}q^{-4}a^4 + 5t^{-2}q^2a^2 + 5t^{-2}q^{-2}a^4 + t^{-3}q^4a^2 + 8t^{-3}a^4 + 5t^{-4}q^2a^4 + 3t^{-4}q^{-2}a^6 + 2t^{-5}q^4a^4 + 4t^{-5}a^6 + 3t^{-6}q^2a^6 + t^{-7}a^8;0:09.08;False
9_40;9;t^6q^{-2}a^{-6} + 2t^5a^{-6} + 2t^5q^{-4}a^{-4} + t^4q^2a^{-6} + 6t^4q^{-2}a^{-4} + t^4q^{-6}a^{-2} + 7t^3a^{-4} + 4t^3q^{-4}a^{-2} + 6t^2q^2a^{-4} + 7t^2q^{-2}a^{-2} + 2tq^4a^{-4} + 10ta^{-2} + tq^{-4} + 7q^2a^{-2} + 4q^{-2} + 4t^{-1}q^4a^{-2} + 4t^{-1} + t^{-2}q^6a^{-2} + 4t^{-2}q^2 + t^{-3}q^4;0:00.27;False
9_41;12;t^6a^{-6} + 3t^5q^{-2}a^{-4} + 3t^4a^{-4} + 2t^4q^{-4}a^{-2} + 3t^3q^2a^{-4} + 4t^3q^{-2}a^{-2} + 7t^2a^{-2} + t^2q^{-4} + 4tq^2a^{-2} + 4tq^{-2} + 2q^4a^{-2} + 6 + 4t^{-1}q^2 + t^{-1}q^{-2}a^2 + t^{-2}q^4 + 2t^{-2}a^2 + t^{-3}q^2a^2;0:10.91;False
9_42;9;t^2q^{-2}a^{-2} + tq^{-4} + q^2a^{-2} + 1 + 2t^{-1} + t^{-2}q^{-2}a^2 + t^{-3}q^4 + t^{-4}q^2a^2;0:00.39;False
9_43;9;t^2q^{-4}a^2 + tq^{-6}a^4 + a^2 + q^{-4}a^4 + 2t^{-1}q^{-2}a^4 + t^{-2}q^4a^2 + t^{-2}a^4 + t^{-2}q^{-4}a^6 + 2t^{-3}q^2a^4 + t^{-3}a^4 + t^{-3}q^{-2}a^6 + t^{-4}q^4a^4 + t^{-4}a^6 + t^{-4}q^{-2}a^6 + t^{-5}q^6a^4 + t^{-5}q^2a^6 + t^{-6}q^4a^6 + t^{-6}q^2a^6 + t^{-7}a^8;0:00.22;False
9_44;9;t^5q^{-2}a^{-4} + t^4a^{-4} + t^4q^{-4}a^{-2} + t^3q^2a^{-4} + t^3q^{-2}a^{-2} + 3t^2a^{-2} + tq^2a^{-2} + 2tq^{-2} + q^4a^{-2} + 2 + 2t^{-1}q^2 + t^{-2}a^2;0:00.38;False
9_45;9;t^7a^{-8} + 2t^6q^{-2}a^{-6} + 2t^5a^{-6} + t^5q^{-4}a^{-4} + 2t^4q^2a^{-6} + 2t^4q^{-2}a^{-4} + 4t^3a^{-4} + 2t^2q^2a^{-4} + 2t^2q^{-2}a^{-2} + tq^4a^{-4} + 2ta^{-2} + 2q^2a^{-2};0:00.25;False
9_46;9;t^6a^{-6} + t^5q^{-2}a^{-4} + t^4a^{-4} + t^3q^2a^{-4} + t^3q^{-2}a^{-2} + t^2a^{-2} + tq^2a^{-2} + 2;0:00.28;False
9_47;9;t^3q^{-4} + 2t^2q^{-2} + t^2q^{-6}a^2 + t + 2tq^{-4}a^2 + 2q^2 + 3q^{-2}a^2 + t^{-1}q^4 + 4t^{-1}a^2 + t^{-1}q^{-4}a^4 + 3t^{-2}q^2a^2 + t^{-2}a^2 + 2t^{-2}q^{-2}a^4 + 2t^{-3}q^4a^2 + 2t^{-3}a^4 + t^{-3}q^{-2}a^4 + t^{-4}q^6a^2 + 2t^{-4}q^2a^4 + t^{-5}q^4a^4 + t^{-5}q^2a^4 + t^{-6}a^6;0:00.32;False
9_48;11;t^2q^{-2} + 2t + tq^{-4}a^2 + q^2 + 3q^{-2}a^2 + 4t^{-1}a^2 + 3t^{-2}q^2a^2 + 3t^{-2}q^{-2}a^4 + t^{-3}q^4a^2 + 3t^{-3}a^4 + 3t^{-4}q^2a^4 + 2t^{-5}a^6;0:03.39;False
9_49;11;2t^7q^{-2}a^{-8} + t^6a^{-8} + 2t^6q^{-4}a^{-6} + 2t^5q^2a^{-8} + 2t^5q^{-2}a^{-6} + 4t^4a^{-6} + t^4q^{-4}a^{-4} + 2t^3q^2a^{-6} + 2t^3q^{-2}a^{-4} + 2t^2q^4a^{-6} + 2t^2a^{-4} + 2tq^2a^{-4} + q^4a^{-4};0:01.76;False
10_1;13;t^8a^{-8} + t^7q^{-2}a^{-6} + t^6a^{-6} + t^5q^2a^{-6} + t^5q^{-2}a^{-4} + 2t^4a^{-4} + t^3q^2a^{-4} + t^3q^{-2}a^{-2} + 2t^2a^{-2} + tq^2a^{-2} + tq^{-2} + 2 + t^{-1}q^2 + t^{-2}a^2;0:32.24;False
10_2;10;t^8q^{-6}a^{-8} + t^7q^{-4}a^{-8} + t^7q^{-8}a^{-6} + t^6q^{-2}a^{-8} + t^6q^{-6}a^{-6} + t^5a^{-8} + 2t^5q^{-4}a^{-6} + t^4q^2a^{-8} + t^4q^{-2}a^{-6} + t^4q^{-6}a^{-4} + t^3q^4a^{-8} + 2t^3a^{-6} + t^2q^6a^{-8} + t^2q^2a^{-6} + t^2q^{-2}a^{-4} + 2tq^4a^{-6} + q^6a^{-6} + q^2a^{-4} + t^{-1}q^8a^{-6} + t^{-2}q^6a^{-4};0:01.04;False
10_3;13;t^6a^{-6} + t^5q^{-2}a^{-4} + 2t^4a^{-4} + t^3q^2a^{-4} + 2t^3q^{-2}a^{-2} + 3t^2a^{-2} + 2tq^2a^{-2} + 2tq^{-2} + 4 + 2t^{-1}q^2 + t^{-1}q^{-2}a^2 + 2t^{-2}a^2 + t^{-3}q^2a^2 + t^{-4}a^4;0:52.53;False
10_4;12;t^6q^{-2}a^{-4} + t^5q^{-4}a^{-2} + t^4q^2a^{-4} + t^4q^{-2}a^{-2} + 2t^3a^{-2} + t^3q^{-4} + t^2q^2a^{-2} + 2t^2q^{-2} + tq^4a^{-2} + 2t + tq^{-4}a^2 + 2q^2 + 2q^{-2}a^2 + t^{-1}q^4 + 2t^{-1}a^2 + 2t^{-2}q^2a^2 + t^{-2}q^{-2}a^4 + t^{-3}q^4a^2 + t^{-3}a^4 + t^{-4}q^2a^4;0:16.41;False
10_5;10;t^3q^{-6}a^2 + t^2q^{-4}a^2 + t^2q^{-8}a^4 + tq^{-2}a^2 + tq^{-6}a^4 + a^2 + 3q^{-4}a^4 + t^{-1}q^2a^2 + 2t^{-1}q^{-2}a^4 + t^{-1}q^{-6}a^6 + t^{-2}q^4a^2 + 3t^{-2}a^4 + t^{-2}q^{-4}a^6 + t^{-3}q^6a^2 + 2t^{-3}q^2a^4 + 2t^{-3}q^{-2}a^6 + 3t^{-4}q^4a^4 + t^{-4}a^6 + t^{-5}q^6a^4 + 2t^{-5}q^2a^6 + t^{-6}q^8a^4 + t^{-6}q^4a^6 + t^{-7}q^6a^6;0:01.24;False
10_6;11;t^8q^{-4}a^{-8} + t^7q^{-2}a^{-8} + t^7q^{-6}a^{-6} + t^6a^{-8} + 2t^6q^{-4}a^{-6} + t^5q^2a^{-8} + 3t^5q^{-2}a^{-6} + t^5q^{-6}a^{-4} + t^4q^4a^{-8} + 3t^4a^{-6} + 2t^4q^{-4}a^{-4} + 3t^3q^2a^{-6} + 3t^3q^{-2}a^{-4} + 2t^2q^4a^{-6} + 2t^2a^{-4} + t^2q^{-4}a^{-2} + tq^6a^{-6} + 3tq^2a^{-4} + 2q^4a^{-4} + a^{-2} + t^{-1}q^6a^{-4} + t^{-2}q^4a^{-2};0:02.99;False
10_7;12;t^2q^{-2} + t + tq^{-4}a^2 + q^2 + 3q^{-2}a^2 + 4t^{-1}a^2 + t^{-1}q^{-4}a^4 + 3t^{-2}q^2a^2 + 4t^{-2}q^{-2}a^4 + t^{-3}q^4a^2 + 5t^{-3}a^4 + t^{-3}q^{-4}a^6 + 4t^{-4}q^2a^4 + 2t^{-4}q^{-2}a^6 + t^{-5}q^4a^4 + 4t^{-5}a^6 + 2t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + t^{-7}q^4a^6 + t^{-7}a^8 + t^{-8}q^2a^8;0:08.59;False
10_8;11;t^4q^{-4} + t^3q^{-6}a^2 + t^2 + t^2q^{-4}a^2 + 2tq^{-2}a^2 + tq^{-6}a^4 + q^4 + a^2 + 2q^{-4}a^4 + 2t^{-1}q^2a^2 + 2t^{-1}q^{-2}a^4 + t^{-2}q^4a^2 + 2t^{-2}a^4 + t^{-2}q^{-4}a^6 + t^{-3}q^6a^2 + 2t^{-3}q^2a^4 + t^{-3}q^{-2}a^6 + 2t^{-4}q^4a^4 + t^{-4}a^6 + t^{-5}q^6a^4 + t^{-5}q^2a^6 + t^{-6}q^4a^6;0:04.07;False
10_9;10;t^6q^{-6}a^{-4} + t^5q^{-4}a^{-4} + t^5q^{-8}a^{-2} + 2t^4q^{-2}a^{-4} + t^4q^{-6}a^{-2} + 2t^3a^{-4} + 3t^3q^{-4}a^{-2} + 2t^2q^2a^{-4} + 3t^2q^{-2}a^{-2} + t^2q^{-6} + tq^4a^{-4} + 4ta^{-2} + tq^{-4} + q^6a^{-4} + 3q^2a^{-2} + 2q^{-2} + 3t^{-1}q^4a^{-2} + t^{-1} + t^{-2}q^6a^{-2} + 2t^{-2}q^2 + t^{-3}q^8a^{-2} + t^{-3}q^4 + t^{-4}q^6;0:01.69;False
10_10;12;t^3q^{-2}a^{-2} + 2t^2a^{-2} + t^2q^{-4} + tq^2a^{-2} + 3tq^{-2} + 5 + q^{-4}a^2 + 3t^{-1}q^2 + 4t^{-1}q^{-2}a^2 + t^{-2}q^4 + 5t^{-2}a^2 + t^{-2}q^{-4}a^4 + 4t^{-3}q^2a^2 + 2t^{-3}q^{-2}a^4 + t^{-4}q^4a^2 + 4t^{-4}a^4 + 2t^{-5}q^2a^4 + t^{-5}q^{-2}a^6 + t^{-6}q^4a^4 + t^{-6}a^6 + t^{-7}q^2a^6;0:11.46;False
10_11;12;t^6q^{-2}a^{-6} + t^5a^{-6} + t^5q^{-4}a^{-4} + t^4q^2a^{-6} + 3t^4q^{-2}a^{-4} + 4t^3a^{-4} + 2t^3q^{-4}a^{-2} + 3t^2q^2a^{-4} + 4t^2q^{-2}a^{-2} + tq^4a^{-4} + 5ta^{-2} + tq^{-4} + 4q^2a^{-2} + 2q^{-2} + 2t^{-1}q^4a^{-2} + 3t^{-1} + 2t^{-2}q^2 + t^{-2}q^{-2}a^2 + t^{-3}q^4 + t^{-4}q^2a^2;0:11.26;False
10_12;11;t^7q^{-4}a^{-6} + t^6q^{-2}a^{-6} + t^6q^{-6}a^{-4} + 2t^5a^{-6} + 2t^5q^{-4}a^{-4} + t^4q^2a^{-6} + 4t^4q^{-2}a^{-4} + t^4q^{-6}a^{-2} + t^3q^4a^{-6} + 4t^3a^{-4} + 2t^3q^{-4}a^{-2} + 4t^2q^2a^{-4} + 4t^2q^{-2}a^{-2} + 2tq^4a^{-4} + 4ta^{-2} + tq^{-4} + q^6a^{-4} + 4q^2a^{-2} + q^{-2} + 2t^{-1}q^4a^{-2} + t^{-1} + t^{-2}q^6a^{-2} + t^{-2}q^2 + t^{-3}q^4;0:03.40;False
10_13;11;t^4a^{-4} + 2t^3q^{-2}a^{-2} + 4t^2a^{-2} + t^2q^{-4} + 2tq^2a^{-2} + 5tq^{-2} + 7 + q^{-4}a^2 + 5t^{-1}q^2 + 4t^{-1}q^{-2}a^2 + t^{-2}q^4 + 7t^{-2}a^2 + 4t^{-3}q^2a^2 + 2t^{-3}q^{-2}a^4 + t^{-4}q^4a^2 + 3t^{-4}a^4 + 2t^{-5}q^2a^4 + t^{-6}a^6;0:02.16;False
10_14;11;t^2q^{-4}a^2 + tq^{-2}a^2 + tq^{-6}a^4 + a^2 + 3q^{-4}a^4 + t^{-1}q^2a^2 + 4t^{-1}q^{-2}a^4 + t^{-1}q^{-6}a^6 + t^{-2}q^4a^2 + 5t^{-2}a^4 + 3t^{-2}q^{-4}a^6 + 4t^{-3}q^2a^4 + 5t^{-3}q^{-2}a^6 + 3t^{-4}q^4a^4 + 5t^{-4}a^6 + t^{-4}q^{-4}a^8 + t^{-5}q^6a^4 + 5t^{-5}q^2a^6 + 2t^{-5}q^{-2}a^8 + 3t^{-6}q^4a^6 + 2t^{-6}a^8 + t^{-7}q^6a^6 + 2t^{-7}q^2a^8 + t^{-8}q^4a^8;0:02.65;False
10_15;11;t^5q^{-4}a^{-2} + t^4q^{-2}a^{-2} + t^4q^{-6} + t^3a^{-2} + 2t^3q^{-4} + t^2q^2a^{-2} + 3t^2q^{-2} + t^2q^{-6}a^2 + tq^4a^{-2} + 3t + 2tq^{-4}a^2 + 3q^2 + 4q^{-2}a^2 + 2t^{-1}q^4 + 3t^{-1}a^2 + t^{-1}q^{-4}a^4 + t^{-2}q^6 + 4t^{-2}q^2a^2 + t^{-2}q^{-2}a^4 + 2t^{-3}q^4a^2 + 2t^{-3}a^4 + t^{-4}q^6a^2 + t^{-4}q^2a^4 + t^{-5}q^4a^4;0:05.07;False
10_16;12;t^4q^{-2}a^{-2} + t^3a^{-2} + t^3q^{-4} + t^2q^2a^{-2} + 3t^2q^{-2} + 3t + 2tq^{-4}a^2 + 3q^2 + 4q^{-2}a^2 + t^{-1}q^4 + 6t^{-1}a^2 + t^{-1}q^{-4}a^4 + 4t^{-2}q^2a^2 + 3t^{-2}q^{-2}a^4 + 2t^{-3}q^4a^2 + 4t^{-3}a^4 + 3t^{-4}q^2a^4 + t^{-4}q^{-2}a^6 + t^{-5}q^4a^4 + t^{-5}a^6 + t^{-6}q^2a^6;0:11.81;False
10_17;10;t^5q^{-6}a^{-2} + t^4q^{-4}a^{-2} + t^4q^{-8} + 2t^3q^{-2}a^{-2} + t^3q^{-6} + 2t^2a^{-2} + 3t^2q^{-4} + 2tq^2a^{-2} + 3tq^{-2} + tq^{-6}a^2 + q^4a^{-2} + 5 + q^{-4}a^2 + t^{-1}q^6a^{-2} + 3t^{-1}q^2 + 2t^{-1}q^{-2}a^2 + 3t^{-2}q^4 + 2t^{-2}a^2 + t^{-3}q^6 + 2t^{-3}q^2a^2 + t^{-4}q^8 + t^{-4}q^4a^2 + t^{-5}q^6a^2;0:01.89;False
10_18;12;t^4q^{-2}a^{-2} + t^3a^{-2} + t^3q^{-4} + t^2q^2a^{-2} + 3t^2q^{-2} + 4t + 2tq^{-4}a^2 + 3q^2 + 5q^{-2}a^2 + t^{-1}q^4 + 7t^{-1}a^2 + t^{-1}q^{-4}a^4 + 5t^{-2}q^2a^2 + 4t^{-2}q^{-2}a^4 + 2t^{-3}q^4a^2 + 5t^{-3}a^4 + 4t^{-4}q^2a^4 + t^{-4}q^{-2}a^6 + t^{-5}q^4a^4 + 2t^{-5}a^6 + t^{-6}q^2a^6;0:12.19;False
10_19;11;t^5q^{-4}a^{-4} + 2t^4q^{-2}a^{-4} + t^4q^{-6}a^{-2} + 2t^3a^{-4} + 3t^3q^{-4}a^{-2} + 2t^2q^2a^{-4} + 4t^2q^{-2}a^{-2} + t^2q^{-6} + tq^4a^{-4} + 5ta^{-2} + 2tq^{-4} + 4q^2a^{-2} + 4q^{-2} + 3t^{-1}q^4a^{-2} + 3t^{-1} + t^{-1}q^{-4}a^2 + t^{-2}q^6a^{-2} + 4t^{-2}q^2 + t^{-2}q^{-2}a^2 + 2t^{-3}q^4 + t^{-3}a^2 + t^{-4}q^6 + t^{-4}q^2a^2 + t^{-5}q^4a^2;0:05.04;False
10_20;12;t^8q^{-2}a^{-8} + t^7a^{-8} + t^7q^{-4}a^{-6} + t^6q^2a^{-8} + 2t^6q^{-2}a^{-6} + 3t^5a^{-6} + t^5q^{-4}a^{-4} + 2t^4q^2a^{-6} + 3t^4q^{-2}a^{-4} + t^3q^4a^{-6} + 4t^3a^{-4} + t^3q^{-4}a^{-2} + 3t^2q^2a^{-4} + 2t^2q^{-2}a^{-2} + tq^4a^{-4} + 3ta^{-2} + 2q^2a^{-2} + q^{-2} + t^{-1}q^4a^{-2} + t^{-2}q^2;0:08.00;False
10_21;11;t^2q^{-4}a^2 + tq^{-2}a^2 + tq^{-6}a^4 + a^2 + 3q^{-4}a^4 + t^{-1}q^2a^2 + 3t^{-1}q^{-2}a^4 + t^{-1}q^{-6}a^6 + t^{-2}q^4a^2 + 4t^{-2}a^4 + 2t^{-2}q^{-4}a^6 + 3t^{-3}q^2a^4 + 4t^{-3}q^{-2}a^6 + 3t^{-4}q^4a^4 + 3t^{-4}a^6 + t^{-4}q^{-4}a^8 + t^{-5}q^6a^4 + 4t^{-5}q^2a^6 + t^{-5}q^{-2}a^8 + 2t^{-6}q^4a^6 + t^{-6}a^8 + t^{-7}q^6a^6 + t^{-7}q^2a^8 + t^{-8}q^4a^8;0:02.50;False
10_22;11;t^6q^{-4}a^{-4} + t^5q^{-2}a^{-4} + t^5q^{-6}a^{-2} + 2t^4a^{-4} + 2t^4q^{-4}a^{-2} + t^3q^2a^{-4} + 4t^3q^{-2}a^{-2} + t^3q^{-6} + t^2q^4a^{-4} + 4t^2a^{-2} + 2t^2q^{-4} + 4tq^2a^{-2} + 4tq^{-2} + 2q^4a^{-2} + 5 + q^{-4}a^2 + t^{-1}q^6a^{-2} + 4t^{-1}q^2 + t^{-1}q^{-2}a^2 + 2t^{-2}q^4 + 2t^{-2}a^2 + t^{-3}q^6 + t^{-3}q^2a^2 + t^{-4}q^4a^2;0:04.75;False
10_23;11;t^3q^{-4} + 2t^2q^{-2} + t^2q^{-6}a^2 + 2t + 3tq^{-4}a^2 + 2q^2 + 5q^{-2}a^2 + q^{-6}a^4 + t^{-1}q^4 + 6t^{-1}a^2 + 2t^{-1}q^{-4}a^4 + 5t^{-2}q^2a^2 + 5t^{-2}q^{-2}a^4 + 3t^{-3}q^4a^2 + 5t^{-3}a^4 + t^{-3}q^{-4}a^6 + t^{-4}q^6a^2 + 5t^{-4}q^2a^4 + t^{-4}q^{-2}a^6 + 2t^{-5}q^4a^4 + 2t^{-5}a^6 + t^{-6}q^6a^4 + t^{-6}q^2a^6 + t^{-7}q^4a^6;0:03.21;False
10_24;12;t^2q^{-2} + t + tq^{-4}a^2 + q^2 + 4q^{-2}a^2 + 5t^{-1}a^2 + 2t^{-1}q^{-4}a^4 + 4t^{-2}q^2a^2 + 5t^{-2}q^{-2}a^4 + t^{-3}q^4a^2 + 7t^{-3}a^4 + t^{-3}q^{-4}a^6 + 5t^{-4}q^2a^4 + 3t^{-4}q^{-2}a^6 + 2t^{-5}q^4a^4 + 5t^{-5}a^6 + 3t^{-6}q^2a^6 + t^{-6}q^{-2}a^8 + t^{-7}q^4a^6 + t^{-7}a^8 + t^{-8}q^2a^8;0:08.30;False
10_25;11;t^2q^{-4}a^2 + tq^{-2}a^2 + tq^{-6}a^4 + 2a^2 + 3q^{-4}a^4 + t^{-1}q^2a^2 + 5t^{-1}q^{-2}a^4 + t^{-1}q^{-6}a^6 + t^{-2}q^4a^2 + 6t^{-2}a^4 + 3t^{-2}q^{-4}a^6 + 5t^{-3}q^2a^4 + 6t^{-3}q^{-2}a^6 + 3t^{-4}q^4a^4 + 6t^{-4}a^6 + t^{-4}q^{-4}a^8 + t^{-5}q^6a^4 + 6t^{-5}q^2a^6 + 2t^{-5}q^{-2}a^8 + 3t^{-6}q^4a^6 + 3t^{-6}a^8 + t^{-7}q^6a^6 + 2t^{-7}q^2a^8 + t^{-8}q^4a^8;0:02.60;False
10_26;11;t^4q^{-4}a^{-2} + 2t^3q^{-2}a^{-2} + t^3q^{-6} + 3t^2a^{-2} + 3t^2q^{-4} + 2tq^2a^{-2} + 5tq^{-2} + tq^{-6}a^2 + q^4a^{-2} + 7 + 2q^{-4}a^2 + 5t^{-1}q^2 + 5t^{-1}q^{-2}a^2 + 3t^{-2}q^4 + 5t^{-2}a^2 + t^{-2}q^{-4}a^4 + t^{-3}q^6 + 5t^{-3}q^2a^2 + t^{-3}q^{-2}a^4 + 2t^{-4}q^4a^2 + 2t^{-4}a^4 + t^{-5}q^6a^2 + t^{-5}q^2a^4 + t^{-6}q^4a^4;0:04.49;False
10_27;11;t^3q^{-4} + 2t^2q^{-2} + t^2q^{-6}a^2 + 2t + 3tq^{-4}a^2 + 2q^2 + 6q^{-2}a^2 + q^{-6}a^4 + t^{-1}q^4 + 7t^{-1}a^2 + 3t^{-1}q^{-4}a^4 + 6t^{-2}q^2a^2 + 6t^{-2}q^{-2}a^4 + 3t^{-3}q^4a^2 + 7t^{-3}a^4 + t^{-3}q^{-4}a^6 + t^{-4}q^6a^2 + 6t^{-4}q^2a^4 + 2t^{-4}q^{-2}a^6 + 3t^{-5}q^4a^4 + 3t^{-5}a^6 + t^{-6}q^6a^4 + 2t^{-6}q^2a^6 + t^{-7}q^4a^6;0:03.64;False
10_28;12;t^7q^{-2}a^{-6} + t^6a^{-6} + t^6q^{-4}a^{-4} + t^5q^2a^{-6} + 3t^5q^{-2}a^{-4} + 4t^4a^{-4} + 2t^4q^{-4}a^{-2} + 3t^3q^2a^{-4} + 4t^3q^{-2}a^{-2} + t^2q^4a^{-4} + 7t^2a^{-2} + t^2q^{-4} + 4tq^2a^{-2} + 4tq^{-2} + 2q^4a^{-2} + 5 + 4t^{-1}q^2 + t^{-1}q^{-2}a^2 + t^{-2}q^4 + 2t^{-2}a^2 + t^{-3}q^2a^2;0:11.67;False
10_29;10;t^4q^{-2}a^{-2} + 2t^3q^{-4} + t^2q^2a^{-2} + 3t^2q^{-2} + t^2q^{-6}a^2 + 4t + 3tq^{-4}a^2 + 3q^2 + 6q^{-2}a^2 + 2t^{-1}q^4 + 7t^{-1}a^2 + 2t^{-1}q^{-4}a^4 + 6t^{-2}q^2a^2 + 4t^{-2}q^{-2}a^4 + 3t^{-3}q^4a^2 + 5t^{-3}a^4 + t^{-4}q^6a^2 + 4t^{-4}q^2a^4 + t^{-4}q^{-2}a^6 + 2t^{-5}q^4a^4 + t^{-5}a^6 + t^{-6}q^2a^6;0:00.75;False
